City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address,Eversports URL:L,Eversports URL:S,DWO URL
Linnich,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,Pura Studio,rating,5 (60 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf",https://www.eversports.de/l/poledance/Linnich,https://www.eversports.de/s/pura-studio,https://www.eversports.de/dwo/poledance/Linnich
Lohmar,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Lohmar,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Lohmar
Lohne,/static/media/icon-white.929e2590.svg,Luftbonbon,rating,5 (9 Rezensionen),"['Poledance', 'Aerial Yoga', 'Chairdance', 'Aerial Hoop', '+ 3']","Königstraße 45 , 32547 Bad Oeynhausen",https://www.eversports.de/l/poledance/Lohne,https://www.eversports.de/s/luftbonbon,https://www.eversports.de/dwo/poledance/Lohne
Löhne,/static/media/icon-white.929e2590.svg,Luftbonbon,rating,5 (9 Rezensionen),"['Poledance', 'Aerial Yoga', 'Chairdance', 'Aerial Hoop', '+ 3']","Königstraße 45 , 32547 Bad Oeynhausen",https://www.eversports.de/l/poledance/Löhne,https://www.eversports.de/s/luftbonbon,https://www.eversports.de/dwo/poledance/Löhne
Lollar,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,TSG Blau-Gold Gießen e.V.,rating,"4,7 (105 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 78']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Lollar,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,https://www.eversports.de/dwo/poledance/Lollar
Lorch,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,Polemotions GP,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen",https://www.eversports.de/l/poledance/Lorch,https://www.eversports.de/s/polemotions-gp,https://www.eversports.de/dwo/poledance/Lorch
Lorch,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,Polemotions GP,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen",https://www.eversports.de/l/poledance/Lorch,https://www.eversports.de/s/polemotions-gp,https://www.eversports.de/dwo/poledance/Lorch
Lorsch,https://files.eversports.com/b8aaa043-16a2-4948-b545-0df8fc0332ed/img_1649jpg-small.webp,Center of Moving Arts,rating,"4,9 (18 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Hip Hop', '+ 6']","Fabrikstraße 21, 64625 Bensheim",https://www.eversports.de/l/poledance/Lorsch,https://www.eversports.de/s/center-of-moving-arts,https://www.eversports.de/dwo/poledance/Lorsch
Lüdinghausen,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln",https://www.eversports.de/l/poledance/Lüdinghausen,https://www.eversports.de/s/koerpernah,https://www.eversports.de/dwo/poledance/Lüdinghausen
Ludwigsburg,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Ludwigsburg,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Ludwigsburg
Magdeburg,https://files.eversports.com/4b2be055-5760-4931-a3ea-b3f673e11450/tpl_logo_300jpg-small.webp,The Pole Lounge,rating,5 (31 Rezensionen),['Poledance'],"Goethestraße 6b , 39108 Magdeburg",https://www.eversports.de/l/poledance/Magdeburg,https://www.eversports.de/s/the-pole-lounge,https://www.eversports.de/dwo/poledance/Magdeburg
Maintal,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,UpsideDown Studio Bad Homburg,rating,5 (18 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe",https://www.eversports.de/l/poledance/Maintal,https://www.eversports.de/s/upsidedown-studio-bad-homburg,https://www.eversports.de/dwo/poledance/Maintal
Mainz,https://files.eversports.com/6c3cb01d-0fea-4e40-8525-5c7f2463add7/img_20190622_122424jpg-small.webp,Polea - Pole and Aerial Dance,rating,5 (87 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 7']","Budenheimer Parkallee 5 , 55257 Budenheim",https://www.eversports.de/l/poledance/Mainz,https://www.eversports.de/s/polea-pole-and-aerial-dance,https://www.eversports.de/dwo/poledance/Mainz
Mannheim,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Mannheim,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Mannheim
Markgröningen,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Markgröningen,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Markgröningen
Marl,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen",https://www.eversports.de/l/poledance/Marl,https://www.eversports.de/s/aerialflow,https://www.eversports.de/dwo/poledance/Marl
Meckenheim,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Meckenheim,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Meckenheim
Meerbusch,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (43 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf",https://www.eversports.de/l/poledance/Meerbusch,https://www.eversports.de/s/poledance-nrw,https://www.eversports.de/dwo/poledance/Meerbusch
Meiningen,/static/media/icon-white.929e2590.svg,Niyaha Yoga Susann Kind,rating,"4,9 (19 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 7']","Eduard-Fritze-Straße 5, 98617 Meiningen",https://www.eversports.de/l/poledance/Meiningen,https://www.eversports.de/s/niyaha-yoga-susann-kind,https://www.eversports.de/dwo/poledance/Meiningen
Memmingen,https://files.eversports.com/1d8e37a5-1de1-4951-8e70-b963e29f9b79/_22b9506jpg-small.webp,Flexx Arts - Aerial Dance & Fitness,rating,"4,9 (19 Rezensionen)","['Poledance', 'Online Klasse']","Rostocker Weg 14 , 87700 Memmingen",https://www.eversports.de/l/poledance/Memmingen,https://www.eversports.de/s/flexx-arts-aerial-dance-and-fitness,https://www.eversports.de/dwo/poledance/Memmingen
Merseburg,https://files.eversports.com/2d79726e-9264-42a7-b570-5dc1acd5b1d7/_b2a3268-small.webp,Polefriends Halle,rating,5 (38 Rezensionen),"['Fitness', 'Poledance', 'Akrobatik', 'Acroyoga', '+ 17']","Leipziger Straße 36 , 06108 Halle",https://www.eversports.de/l/poledance/Merseburg,https://www.eversports.de/s/polefriends-halle,https://www.eversports.de/dwo/poledance/Merseburg
Merzig,https://files.eversports.com/bf6c74ee-a5cd-4c9c-83c1-d8debb71a26e/startjpg-small.webp,Move On! Dance Studio & Polemotions,rating,5 (41 Rezensionen),"['Fitness', 'Tanzen', 'Hip Hop', 'Poledance', '+ 16']","Pachtener Straße 32 , 66763 Dillingen/Saar",https://www.eversports.de/l/poledance/Merzig,https://www.eversports.de/s/move-on-dance-studio-and-polemotions,https://www.eversports.de/dwo/poledance/Merzig
Mettmann,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (43 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf",https://www.eversports.de/l/poledance/Mettmann,https://www.eversports.de/s/poledance-nrw,https://www.eversports.de/dwo/poledance/Mettmann
Metzingen,https://files.eversports.com/4b20f524-bcf5-4ed6-9890-12cf5a058ba3/logo1jpg-small.webp,Tanzschule Poledance Reutlingen,rating,"4,9 (39 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Rückenfit', '+ 8']","Uhlandstraße 60 , 72793 Pfullingen",https://www.eversports.de/l/poledance/Metzingen,https://www.eversports.de/s/tanzschule-poledance-reutlingen,https://www.eversports.de/dwo/poledance/Metzingen
Minden,/static/media/icon-white.929e2590.svg,Luftbonbon,rating,5 (9 Rezensionen),"['Poledance', 'Aerial Yoga', 'Chairdance', 'Aerial Hoop', '+ 3']","Königstraße 45 , 32547 Bad Oeynhausen",https://www.eversports.de/l/poledance/Minden,https://www.eversports.de/s/luftbonbon,https://www.eversports.de/dwo/poledance/Minden
Möckmühl,https://files.eversports.com/1d5b3c05-5ab4-4d7f-bb92-5dd22aea60a4/unbenannt-2png-small.webp,POLEside,rating,"4,9 (11 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Floorwork', '+ 4']","Saline 5 , 74177 Bad Friedrichshall",https://www.eversports.de/l/poledance/Möckmühl,https://www.eversports.de/s/poleside,https://www.eversports.de/dwo/poledance/Möckmühl
Moers,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Moers,https://www.eversports.de/s/pole-dance-krefeld,https://www.eversports.de/dwo/poledance/Moers
Monheim,https://files.eversports.com/463db4b8-85b0-4fbb-8477-bfa03324e2ae/17211914_745099798983333_6506084998826309716_ojpg-small.webp,Pole Paradise,rating,"4,9 (61 Rezensionen)","['Fitness', 'Gymnastik', 'Tanzen', 'Turnen', '+ 9']","Ravensburgerstraße 110-112, 50739 Köln",https://www.eversports.de/l/poledance/Monheim,https://www.eversports.de/s/pole-paradise,https://www.eversports.de/dwo/poledance/Monheim
Mörfelden-walldorf,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main",https://www.eversports.de/l/poledance/Mörfelden-Walldorf,https://www.eversports.de/s/lift-off-poledance-academy,https://www.eversports.de/dwo/poledance/Mörfelden-Walldorf
Mosbach,https://files.eversports.com/1d5b3c05-5ab4-4d7f-bb92-5dd22aea60a4/unbenannt-2png-small.webp,POLEside,rating,"4,9 (11 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Floorwork', '+ 4']","Saline 5 , 74177 Bad Friedrichshall",https://www.eversports.de/l/poledance/Mosbach,https://www.eversports.de/s/poleside,https://www.eversports.de/dwo/poledance/Mosbach
Mössingen,https://files.eversports.com/acd0bdf0-7c65-4087-82b3-595f12c318c3/l22b2057-epjpg-small.webp,Polemotions Tübingen,rating,"4,9 (68 Rezensionen)","['Yoga', 'Poledance', 'Krafttraining', 'Acroyoga', '+ 10']","Aeulestraße 2 , 72074 Tübingen",https://www.eversports.de/l/poledance/Mössingen,https://www.eversports.de/s/polemotions-tuebingen,https://www.eversports.de/dwo/poledance/Mössingen
Mülheim-kärlich,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Mülheim-Kärlich,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Mülheim-Kärlich
Munster,https://files.eversports.com/3279e225-badb-4da9-a5d5-6e6eb535cd18/pole-dance-schwerelos-annajpg-small.webp,schwerelos Münster,rating,"4,9 (7 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 23']","Weseler Straße 675D , 48163 Münster",https://www.eversports.de/l/poledance/Munster,https://www.eversports.de/s/schwerelos-muenster,https://www.eversports.de/dwo/poledance/Munster
Münster,https://files.eversports.com/3279e225-badb-4da9-a5d5-6e6eb535cd18/pole-dance-schwerelos-annajpg-small.webp,schwerelos Münster,rating,"4,9 (7 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 23']","Weseler Straße 675D , 48163 Münster",https://www.eversports.de/l/poledance/Münster,https://www.eversports.de/s/schwerelos-muenster,https://www.eversports.de/dwo/poledance/Münster
Münzenberg,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,TSG Blau-Gold Gießen e.V.,rating,"4,7 (105 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 78']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Münzenberg,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,https://www.eversports.de/dwo/poledance/Münzenberg
Naunhof,https://files.eversports.com/192deef2-7990-4e17-8bbb-30a588dfcb7a/43jpg-small.webp,Poledancestar,rating,"4,9 (51 Rezensionen)","['Fitness', 'Tanzen', 'Turnen', 'Poledance', '+ 4']","Gabelsbergerstraße 1A , 04317 Leipzig",https://www.eversports.de/l/poledance/Naunhof,https://www.eversports.de/s/poledancestar,https://www.eversports.de/dwo/poledance/Naunhof
Neckargemünd,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim",https://www.eversports.de/l/poledance/Neckargemünd,https://www.eversports.de/s/pole-and-move-heidelberg,https://www.eversports.de/dwo/poledance/Neckargemünd
Neckarsteinach,https://files.eversports.com/4a233978-1690-44ab-b684-3b1b3cb918c2/dsc04047-editpng-small.webp,Pole Statement,rating,5 (22 Rezensionen),"['Poledance', 'Outdoor Fitness', 'Fitness und Yoga']","Siemensstraße 40 , 69123 Heidelberg",https://www.eversports.de/l/poledance/Neckarsteinach,https://www.eversports.de/s/pole-statement,https://www.eversports.de/dwo/poledance/Neckarsteinach
Neckarsulm,https://files.eversports.com/1d5b3c05-5ab4-4d7f-bb92-5dd22aea60a4/unbenannt-2png-small.webp,POLEside,rating,"4,9 (11 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Floorwork', '+ 4']","Saline 5 , 74177 Bad Friedrichshall",https://www.eversports.de/l/poledance/Neckarsulm,https://www.eversports.de/s/poleside,https://www.eversports.de/dwo/poledance/Neckarsulm
Neu-anspach,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,UpsideDown Studio Bad Homburg,rating,5 (18 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe",https://www.eversports.de/l/poledance/Neu-Anspach,https://www.eversports.de/s/upsidedown-studio-bad-homburg,https://www.eversports.de/dwo/poledance/Neu-Anspach
Neubulach,/static/media/icon-white.929e2590.svg,ST Polestudio,rating,"4,7 (11 Rezensionen)",['Poledance'],"Walkmühleweg 47, 75365 Calw",https://www.eversports.de/l/poledance/Neubulach,https://www.eversports.de/s/st-polestudio,https://www.eversports.de/dwo/poledance/Neubulach
Neudenau,https://files.eversports.com/1d5b3c05-5ab4-4d7f-bb92-5dd22aea60a4/unbenannt-2png-small.webp,POLEside,rating,"4,9 (11 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Floorwork', '+ 4']","Saline 5 , 74177 Bad Friedrichshall",https://www.eversports.de/l/poledance/Neudenau,https://www.eversports.de/s/poleside,https://www.eversports.de/dwo/poledance/Neudenau
Neuffen,https://files.eversports.com/4b20f524-bcf5-4ed6-9890-12cf5a058ba3/logo1jpg-small.webp,Tanzschule Poledance Reutlingen,rating,"4,9 (39 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Rückenfit', '+ 8']","Uhlandstraße 60 , 72793 Pfullingen",https://www.eversports.de/l/poledance/Neuffen,https://www.eversports.de/s/tanzschule-poledance-reutlingen,https://www.eversports.de/dwo/poledance/Neuffen
Neu-isenburg,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main",https://www.eversports.de/l/poledance/Neu-Isenburg,https://www.eversports.de/s/lift-off-poledance-academy,https://www.eversports.de/dwo/poledance/Neu-Isenburg
Neukirchen,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Neukirchen,https://www.eversports.de/s/pole-dance-krefeld,https://www.eversports.de/dwo/poledance/Neukirchen
Neukirchen-vluyn,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,Pole Dance Krefeld,rating,"4,9 (86 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Neukirchen-Vluyn,https://www.eversports.de/s/pole-dance-krefeld,https://www.eversports.de/dwo/poledance/Neukirchen-Vluyn
Neumünster,https://files.eversports.com/f67a81cb-cda8-496b-8bcd-9bcf7d1502aa/7aea6e41-e694-47f6-9ae1-9cd1ae33d92djpeg-small.webp,Anni's Pole-Dance Neumünster,rating,5 (4 Rezensionen),"['Fitness', 'Poledance', 'Handstand', 'Chairdance', '+ 7']","Kieler Straße 52 , 24534 Neumünster",https://www.eversports.de/l/poledance/Neumünster,https://www.eversports.de/s/annis-pole-dance-neumuenster,https://www.eversports.de/dwo/poledance/Neumünster
Neuötting,https://files.eversports.com/e985ab77-98b5-45ee-b45d-ddaf724c9f2c/infinity-polesports-raumpng-small.webp,Infinity Polesports,rating,5 (29 Rezensionen),['Poledance'],"Martin-Ofner-Straße, 84508 Burgkirchen an der Alz",https://www.eversports.de/l/poledance/Neuötting,https://www.eversports.de/s/infinity-polesports,https://www.eversports.de/dwo/poledance/Neuötting
Neusäß,https://files.eversports.com/f8b9581d-04c2-40ef-95d8-5a121ec4b153/pole_plus_basic_butterflyjpg-small.webp,Pole Plus,rating,"4,9 (5 Rezensionen)","['Poledance', 'Stretching', 'Online Klasse']","Ulmer Straße 152 , 86156 Augsburg",https://www.eversports.de/l/poledance/Neusäß,https://www.eversports.de/s/pole-plus,https://www.eversports.de/dwo/poledance/Neusäß
Neuss,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (43 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf",https://www.eversports.de/l/poledance/Neuss,https://www.eversports.de/s/poledance-nrw,https://www.eversports.de/dwo/poledance/Neuss
Neu-ulm,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,Flow Academy,rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Neu-Ulm,https://www.eversports.de/s/flow-academy,https://www.eversports.de/dwo/poledance/Neu-Ulm
Neuwied,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Neuwied,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Neuwied
Nidderau,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main",https://www.eversports.de/l/poledance/Nidderau,https://www.eversports.de/s/lift-off-poledance-academy,https://www.eversports.de/dwo/poledance/Nidderau
Niedenstein,https://files.eversports.com/b4900683-42e8-40ac-a35d-d7784172c4bc/104435046_672422056669469_6034553583716755523_njpg-small.webp,Pole for Soul GbR,rating,5 (19 Rezensionen),"['Yoga', 'Poledance', 'Aerial Yoga', 'Krafttraining', '+ 7']","Die Schlagd 1, 34125 Kassel",https://www.eversports.de/l/poledance/Niedenstein,https://www.eversports.de/s/pole-for-soul-gbr,https://www.eversports.de/dwo/poledance/Niedenstein
Niederkassel,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Niederkassel,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Niederkassel
Nieder-olm,https://files.eversports.com/6c3cb01d-0fea-4e40-8525-5c7f2463add7/img_20190622_122424jpg-small.webp,Polea - Pole and Aerial Dance,rating,5 (87 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 7']","Budenheimer Parkallee 5 , 55257 Budenheim",https://www.eversports.de/l/poledance/Nieder-Olm,https://www.eversports.de/s/polea-pole-and-aerial-dance,https://www.eversports.de/dwo/poledance/Nieder-Olm
Nierstein,https://files.eversports.com/1529e6c9-8798-4b61-baef-6ea8512f2ac3/brass_monkeyjpg-small.webp,Janine Hollung,rating,5 (4 Rezensionen),"['Poledance', 'Stretching', 'Aerial Dance', 'Aerial Hoop', '+ 1']","Klarastraße 4 , 55116 Mainz",https://www.eversports.de/l/poledance/Nierstein,https://www.eversports.de/s/janine-hollung,https://www.eversports.de/dwo/poledance/Nierstein
Norderstedt,https://files.eversports.com/aa909fae-006d-4839-bc28-75abee14b39b/feel-good-factory-hamburg-erste-stunde_studio-1png-small.webp,FEEL GOOD FACTORY: Pole • Stretch • Fly,rating,5 (1 Rezension),"['Tanzen', 'Poledance', 'Flexibles Training', 'Bodywork', '+ 15']","Holsteinischer Kamp 37 , 22081 Hamburg",https://www.eversports.de/l/poledance/Norderstedt,https://www.eversports.de/s/feel-good-factory-pole-stretch-fly,https://www.eversports.de/dwo/poledance/Norderstedt
Nortorf,https://files.eversports.com/f67a81cb-cda8-496b-8bcd-9bcf7d1502aa/7aea6e41-e694-47f6-9ae1-9cd1ae33d92djpeg-small.webp,Anni's Pole-Dance Neumünster,rating,5 (4 Rezensionen),"['Fitness', 'Poledance', 'Handstand', 'Chairdance', '+ 7']","Kieler Straße 52 , 24534 Neumünster",https://www.eversports.de/l/poledance/Nortorf,https://www.eversports.de/s/annis-pole-dance-neumuenster,https://www.eversports.de/dwo/poledance/Nortorf
Nürnberg,https://files.eversports.com/ab970e44-c9b8-44ea-9fc0-ea8e468a08db/fv-01-small.webp,-Pole-Aerial-Dance- Souldance,rating,"4,9 (62 Rezensionen)","['Tanzen', 'Poledance', 'Flexibles Training', 'Akrobatik', '+ 1']","Turnerheimstraße 45 , 90441 Nürnberg",https://www.eversports.de/l/poledance/Nürnberg,https://www.eversports.de/s/-pole-aerial-dance-souldance,https://www.eversports.de/dwo/poledance/Nürnberg
Nürtingen,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,Polemotions Filderstadt,rating,"4,8 (41 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt",https://www.eversports.de/l/poledance/Nürtingen,https://www.eversports.de/s/polemotions-filderstadt,https://www.eversports.de/dwo/poledance/Nürtingen
Oberasbach,https://files.eversports.com/ab970e44-c9b8-44ea-9fc0-ea8e468a08db/fv-01-small.webp,-Pole-Aerial-Dance- Souldance,rating,"4,9 (62 Rezensionen)","['Tanzen', 'Poledance', 'Flexibles Training', 'Akrobatik', '+ 1']","Turnerheimstraße 45 , 90441 Nürnberg",https://www.eversports.de/l/poledance/Oberasbach,https://www.eversports.de/s/-pole-aerial-dance-souldance,https://www.eversports.de/dwo/poledance/Oberasbach
Oberhausen,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen",https://www.eversports.de/l/poledance/Oberhausen,https://www.eversports.de/s/aerialflow,https://www.eversports.de/dwo/poledance/Oberhausen
Oberkirch,https://files.eversports.com/0fe3af8e-230c-4d18-a416-fd2ed85e1a01/photo_2023-03-17_22-12-16-2jpg-small.webp,Körperformfabrik GbR,rating,"4,9 (3 Rezensionen)","['Poledance', 'TRX®', 'TRX® Yoga', 'TRX® Suspension Training', '+ 1']","Hauptstraße 108 , 77855 Achern",https://www.eversports.de/l/poledance/Oberkirch,https://www.eversports.de/s/koerperformfabrik-gbr,https://www.eversports.de/dwo/poledance/Oberkirch
